"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT08"
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-19","10.74"," 1128","0.00",,,"41","47","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-20","15.43"," 2132","0.00",,,"39","46","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-21","8.72"," 0359","0.00",,,"32","40","24",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-22","8.50"," 1406","0.00",,,"34","48","19",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-23","2.91"," 0220","0.00",,,"30","41","19",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-24","3.13"," 1234","0.00",,,"32","42","21",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-25","2.91"," 2014","0.00",,,"36","49","23",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-26","4.03"," 1230","0.00",,,"41","52","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-27","3.13"," 2324","0.00",,,"40","53","26",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-28","5.37"," 1310","0.00",,,"44","56","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-29","4.25"," 1425","0.00",,,"41","55","27",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-30","4.47"," 2333","0.00",,,"41","53","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1998-12-31","9.17"," 2330","0.00",,,"47","54","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-01","5.37"," 0056","0.00",,,"42","54","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-02","2.01"," 1714","0.00",,,"43","54","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-03","4.47"," 1636","0.00",,,"40","45","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-04","2.68"," 2046","0.00",,,"41","47","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-05","1.79"," 2110","0.00",,,"35","38","32",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-06","4.03"," 0707","0.00",,"0.0","36","39","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-07","2.91"," 2340","0.00",,,"37","39","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-08","6.49"," 1641","0.00",,"0.0","41","51","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-09","3.13"," 0336","0.00",,,"33","37","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-10","2.68"," 0932","0.00",,,"35","37","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-11","4.47"," 2247","0.00",,,"35","41","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-12","6.04"," 1747","0.00",,,"42","51","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-13","6.71"," 2120","0.00",,,"45","56","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-14","3.58"," 0820","0.08",,,"44","53","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-15","8.50"," 0917","0.23",,,"51","57","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-16","11.41"," 0446","0.05",,,"55","59","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-17","11.86"," 2043","0.03",,,"54","59","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-18","11.63"," 0057","0.18",,,"55","57","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-19","11.41"," 1103","0.78",,,"56","60","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-20","15.88"," 1321","0.00",,,"53","58","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-21","7.83"," 0640","0.00",,,"51","58","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-22","13.87"," 1901","0.01",,,"53","58","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-23","9.17"," 0008","0.14",,,"45","54","36",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-24","10.29"," 2346","0.00",,,"44","56","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-25","16.33"," 0242","0.04",,,"47","53","41",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-26","11.41"," 0317","0.01",,,"44","51","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-27","12.30"," 1131","0.00",,,"46","57","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-28","6.26"," 0935","0.00",,,"44","54","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-29","1.57"," 1339","0.00",,,"40","52","28",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-30","4.03"," 1205","0.00",,,"39","47","30",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-01-31","4.92"," 1100","0.78",,,"46","53","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-01","6.04"," 1342","0.00",,,"45","54","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-02","3.58"," 1459","0.00",,,"43","56","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-03","4.92"," 1602","0.00",,,"46","60","32",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-04","6.93"," 1343","0.00",,,"48","57","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-05","7.38"," 1417","0.00",,,"45","57","32",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-06","20.58"," 1757","0.55",,,"48","51","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-07","17.45"," 0723","0.71",,,"54","59","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-08","11.63"," 2319","0.15",,,"52","56","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-09","17.67"," 1403","0.70",,,"44","56","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-10","5.82"," 1602","0.00",,,"40","50","29",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-11","6.26"," 0139","0.00",,,"41","51","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-12","4.03"," 0940","0.00",,,"44","52","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-13","6.26"," 1819","0.10",,,"45","56","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-14","3.80"," 1003","0.02",,,"46","53","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-15","5.82"," 2054","0.01",,,"44","55","32",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-16","11.41"," 1544","0.66",,,"48","52","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-17","8.28"," 0121","0.01",,,"53","59","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-18","10.29"," 1607","0.13",,,"49","56","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-19","12.53"," 1127","0.01",,,"48","59","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-20","7.61"," 1804","0.69",,,"44","51","36",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-21","11.41"," 0200","0.00",,,"47","54","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-22","4.70"," 0942","0.00",,,"53","60","46",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-23","6.49"," 1304","0.00",,,"51","61","41",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-24","10.51"," 2039","0.12",,,"52","59","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-25","10.07"," 1707","0.00",,"0.0","48","56","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-26","3.80"," 1220","0.01",,"0.0","45","55","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-27","4.25"," 2124","0.00",,,"53","61","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-02-28","10.96"," 1547","0.13",,,"57","65","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-01","5.37"," 0546","0.00",,,"53","62","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-02","7.61"," 2035","0.09",,,"50","64","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-03","8.05"," 0104","0.00",,"0.0","52","60","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-04","5.14"," 1419","0.00",,"0.0","31","57","5",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-05","4.25"," 1254","0.00",,,"46","58","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-06","3.80"," 1905","0.00",,,"47","57","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-07","6.93"," 2217","0.00",,,"47","60","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-08","15.88"," 1929","0.23",,,"47","50","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-09","11.41"," 0045","0.01",,,"46","54","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-10","4.03"," 1737","0.00",,,"45","53","36",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-11","8.05"," 1040","0.00",,,"49","61","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-12","5.37"," 2010","0.00",,,"48","63","33",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-13","7.38"," 1823","0.00",,,"50","62","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-14","7.16"," 1800","0.00",,,"51","56","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-15","9.40"," 2043","0.00",,,"53","64","41",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-16","6.71"," 2057","0.00",,,"50","60","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-17","6.04"," 1046","0.00",,,"55","62","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-18","6.04"," 1434","0.00",,,"50","58","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-19","9.84"," 1129","0.03",,,"55","64","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-20","4.70"," 0447","0.05",,,"52","60","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-21","7.38"," 1417","0.01",,,"54","62","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-22","8.50"," 1332","0.03",,,"50","60","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-23","7.61"," 1327","0.00",,,"54","60","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-24","6.93"," 1025","0.47",,,"54","59","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-25","6.26"," 1428","0.07",,,"56","65","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-26","5.82"," 2337","0.00",,,"55","67","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-27","9.17"," 1428","0.00",,,"51","63","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-28","5.37"," 2008","0.00",,,"48","62","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-29","9.17"," 2331","0.00",,,"51","63","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-30","12.75"," 1806","0.13",,,"47","58","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-03-31","5.82"," 1903","0.00",,,"46","56","36",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-01","11.41"," 1417","0.00",,,"48","62","34",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-02","12.30"," 1105","0.00",,,"54","65","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-03","19.69"," 1546","0.00",,,"51","58","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-04","17.22"," 0327","0.00",,,"52","63","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-05","13.87"," 0910","1.66",,,"43","50","36",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-06","2.24"," 0923","0.01",,,"45","55","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-07","12.97"," 1828","0.04",,,"47","57","37",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-08","13.87"," 0543","0.25",,,"45","54","35",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-09","4.25"," 1040","0.00",,,"44","57","31",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-10","8.95"," 1328","0.10",,,"47","55","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-11","9.40"," 1423","0.01",,,"54","62","46",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-15",,,"0.00",,"0.0",,,,,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-16","3.80"," 1855","0.00",,,"68","83","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-17","5.59"," 1739","0.00",,,"69","84","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-18","7.61"," 1841","0.00",,,"67","82","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-19","8.05"," 0333","0.00",,,"66","80","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-20","6.71"," 1040","0.00",,"0.0","62","77","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-21","5.37"," 2008","0.00",,,"58","74","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-22","15.43"," 1624","0.00",,,"59","75","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-23","16.55"," 0817","0.00",,,"66","79","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-24","8.28"," 1619","0.00",,,"63","81","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-25","12.75"," 0134","0.00",,,"58","66","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-26","11.86"," 1629","0.00",,,"57","69","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-27","8.95"," 1824","0.00",,,"54","68","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-28","15.21"," 1810","0.00",,,"54","68","39",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-29","15.66"," 0030","0.00",,"0.0","63","76","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-04-30","10.51"," 0831","0.00",,,"66","82","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-01","14.99"," 2120","0.00",,,"63","77","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-02","11.41"," 0016","0.07",,,"54","62","46",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-03","14.54"," 1233","0.00",,,"57","68","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-04","4.25"," 1231","0.00",,,"54","69","38",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-05","6.49"," 1245","0.00",,,"64","83","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-06","11.18"," 1647","0.00",,,"69","85","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-07","7.61"," 1354","0.00",,,"61","79","42",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-08","13.42"," 1204","0.00",,,"63","76","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-09","12.75"," 0930","0.00",,,"62","75","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-10","6.49"," 1757","0.00",,,"59","77","40",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-11","6.04"," 1359","0.00",,,"67","86","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-12","6.71"," 1820","0.00",,,"66","81","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-13","7.38"," 1158","0.00",,,"60","74","45",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-14","6.93"," 1847","0.00",,,"58","73","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-15","6.93"," 1422","0.00",,,"59","74","43",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-16","4.70"," 1747","0.00",,,"62","80","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-17","8.05"," 1714","0.00",,,"65","83","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-18","11.86"," 1611","0.00",,,"65","79","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-19","10.07"," 2145","0.00",,,"63","78","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-20","9.84"," 0127","0.00",,,"62","73","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-21","5.59"," 2200","0.00",,,"68","88","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-22","17.67"," 0724","0.00",,,"77","94","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-23","11.18"," 1636","0.00",,,"67","82","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-24","9.40"," 2031","0.00",,,"68","82","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-25","7.61"," 1736","0.00",,,"70","89","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-26","8.05"," 1859","0.00",,,"73","89","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-27","9.84"," 1931","0.00",,,"69","86","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-28","13.87"," 2102","0.00",,,"66","80","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-29","11.18"," 0045","0.00",,,"63","74","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-30","10.74"," 1333","0.00",,,"66","81","51",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-05-31","10.51"," 2244","0.00",,,"67","81","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-01","17.45"," 0126","0.00",,,"60","70","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-02","16.78"," 1515","0.00",,,"58","67","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-03","4.03"," 1331","0.00",,,"55","63","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-04","7.61"," 1716","0.00",,,"64","78","49",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-05","10.96"," 1629","0.00",,,"68","83","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-06","8.05"," 1729","0.00",,,"67","80","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-07","8.95"," 1715","0.00",,,"61","75","47",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-08","5.82"," 1143","0.00",,,"61","78","44",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-09","6.71"," 1819","0.00",,,"66","82","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-10","5.59"," 1844","0.00",,,"69","87","50",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-11","9.17"," 2223","0.00",,,"71","87","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-12","9.62"," 1936","0.00",,,"71","88","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-13","7.83"," 0012","0.00",,,"71","89","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-14","9.62"," 2323","0.00",,,"73","89","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-15","11.86"," 0424","0.00",,,"69","84","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-16","6.26"," 1847","0.00",,,"71","89","53",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-17","7.61"," 1447","0.00",,,"74","92","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-18","9.40"," 1833","0.00",,,"74","90","57",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-19","7.61"," 1827","0.00",,,"73","89","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-20","6.71"," 2216","0.00",,,"73","93","52",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-21","6.93"," 1539","0.00",,,"75","89","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-22","6.49"," 0939","0.00",,,"80","97","62",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-23","10.51"," 2347","0.00",,,"77","95","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-24","14.32"," 0330","0.00",,,"73","90","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-25","5.59"," 2354","0.00",,,"71","87","54",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-26","5.82"," 1710","0.00",,,"74","91","56",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-27","5.37"," 1356","0.00",,,"75","95","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-28","4.70"," 1431","0.00",,,"80","99","60",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-29","4.25"," 2311","0.00",,,"81","101","61",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-06-30","5.59"," 1236","0.00",,,"85","103","66",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-07-01","7.61"," 1707","0.00",,,"83","102","64",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-07-02","11.86"," 1547","0.00",,,"74","88","59",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-07-03","15.21"," 1417","0.00",,,"69","82","55",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-07-04","5.59"," 1417","0.00",,,"66","84","48",,,,
"USW00093225","SACRAMENTO METROPOLITAN AIRPORT, CA US","1999-07-05","5.14"," 1827","0.00",,,"74","93","54",,,,
